"803";"2";"20.0";"408";"11.2";"225.0";"450.0";"3837";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"804";"3";"20.0";"408";"11.2";"225.0";"675.0";"2789";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"805";"3";"21.7";"408";"11.2";"244.0";"731.0";"617";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"806";"3";"21.7";"408";"11.2";"244.0";"731.0";"3981";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"807";"2";"18.3";"408";"11.2";"206.0";"412.0";"536";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"808";"1";"20.0";"408";"11.2";"225.0";"225.0";"436";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"809";"2";"21.7";"408";"11.2";"244.0";"488.0";"534";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"811";"1";"18.3";"408";"11.2";"206.0";"206.0";"437";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"812";"2";"19.1";"507";"10.8";"207.0";"413.0";"530";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"817";"2";"21.7";"407";"11.2";"244.0";"488.0";"538";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"818";"3";"18.3";"407";"11.2";"206.0";"619.0";"616";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"819";"3";"20.0";"399";"11.2";"225.0";"675.0";"623";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"821";"1";"21.7";"399";"11.2";"244.0";"244.0";"427";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"823";"2";"18.3";"396";"11.2";"206.0";"412.0";"518";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"826";"2";"20.0";"393";"11.2";"225.0";"450.0";"511";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"828";"3";"21.7";"393";"11.2";"244.0";"731.0";"2315";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"830";"3";"18.3";"389";"11.2";"206.0";"619.0";"595";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"831";"3";"20.0";"389";"11.2";"225.0";"675.0";"601";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"832";"2";"21.7";"389";"11.2";"244.0";"488.0";"517";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"833";"3";"18.3";"389";"11.2";"206.0";"619.0";"599";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"834";"1";"20.0";"389";"11.2";"225.0";"225.0";"408";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"846";"1";"23.6";"416";"10.8";"255.0";"255.0";"436";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"847";"1";"25.3";"416";"10.8";"274.0";"274.0";"434";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"848";"1";"23.6";"416";"10.8";"255.0";"255.0";"436";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"849";"1";"25.3";"416";"10.8";"274.0";"274.0";"433";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"850";"1";"23.6";"416";"10.8";"255.0";"255.0";"440";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"851";"1";"25.3";"416";"10.8";"274.0";"274.0";"438";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"853";"1";"23.6";"404";"10.8";"255.0";"255.0";"425";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"855";"1";"25.3";"404";"10.8";"274.0";"274.0";"420";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"857";"2";"23.6";"404";"10.8";"255.0";"510.0";"2247";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"858";"1";"25.3";"404";"10.8";"274.0";"274.0";"421";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"859";"1";"23.6";"400";"10.8";"255.0";"255.0";"421";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"860";"1";"25.3";"400";"10.8";"274.0";"274.0";"417";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"862";"1";"25.3";"400";"10.8";"274.0";"274.0";"414";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"863";"1";"23.6";"400";"10.8";"255.0";"255.0";"416";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"864";"1";"23.6";"400";"10.8";"255.0";"255.0";"415";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"865";"1";"25.3";"400";"10.8";"274.0";"274.0";"415";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"866";"1";"35.3";"397";"10.8";"382.0";"382.0";"416";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"887";NULL;NULL;NULL;NULL;NULL;NULL;"491";"F";"Acute Exposure and Reticuloendothelial System";"1458.0";"54";"27";"464";"0"
"888";NULL;NULL;NULL;NULL;NULL;NULL;"497";"F";"Acute Exposure and Reticuloendothelial System";"1238.0";"38";"33";"464";"0"
"889";NULL;NULL;NULL;NULL;NULL;NULL;"511";"F";"Acute Exposure and Reticuloendothelial System";"1208.0";"26";"46";"465";"0"
"891";NULL;NULL;NULL;NULL;NULL;NULL;"558";"M";"Acute Exposure and Reticuloendothelial System";"1690.0";"18";"92";"466";"0"
"892";NULL;NULL;NULL;NULL;NULL;NULL;"541";"F";"Acute Exposure and Reticuloendothelial System";"1452.0";"18";"79";"462";"0"
"893";NULL;NULL;NULL;NULL;NULL;NULL;"506";"F";"Acute Exposure and Reticuloendothelial System";"1181.0";"26";"45";"461";"0"
"895";NULL;NULL;NULL;NULL;NULL;NULL;"485";"M";"Acute Exposure and Reticuloendothelial System";"1350.0";"54";"25";"460";"0"
"900";NULL;NULL;NULL;NULL;NULL;NULL;"631";"F";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"462";"0"
"902";NULL;NULL;NULL;NULL;NULL;NULL;"492";"M";"Acute Exposure and Reticuloendothelial System";"1200.0";"38";"32";"460";"0"
"904";NULL;NULL;NULL;NULL;NULL;NULL;"489";"F";"Acute Exposure and Reticuloendothelial System";"1125.0";"38";"30";"459";"0"
"905";NULL;NULL;NULL;NULL;NULL;NULL;"628";"F";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"462";"0"
"907";NULL;NULL;NULL;NULL;NULL;NULL;"501";"M";"Acute Exposure and Reticuloendothelial System";"1076.0";"26";"41";"460";"0"
"908";NULL;NULL;NULL;NULL;NULL;NULL;"867";"M";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"462";"0"
"909";NULL;NULL;NULL;NULL;NULL;NULL;"4048";"M";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"462";"0"
"910";NULL;NULL;NULL;NULL;NULL;NULL;"471";"F";"Acute Exposure and Reticuloendothelial System";"1566.0";"54";"29";"442";"0"
"911";NULL;NULL;NULL;NULL;NULL;NULL;"481";"F";"Acute Exposure and Reticuloendothelial System";"1463.0";"38";"39";"442";"0"
"912";NULL;NULL;NULL;NULL;NULL;NULL;"487";"F";"Acute Exposure and Reticuloendothelial System";"1155.0";"26";"44";"443";"0"
"913";NULL;NULL;NULL;NULL;NULL;NULL;"517";"M";"Acute Exposure and Reticuloendothelial System";"1943.0";"26";"74";"443";"0"
"915";NULL;NULL;NULL;NULL;NULL;NULL;"531";"M";"Acute Exposure and Reticuloendothelial System";"1176.0";"18";"64";"467";"0"
"916";NULL;NULL;NULL;NULL;NULL;NULL;"479";"M";"Acute Exposure and Reticuloendothelial System";"1388.0";"38";"37";"442";"0"
"925";NULL;NULL;NULL;NULL;NULL;NULL;"504";"F";"Acute Exposure and Reticuloendothelial System";"1047.0";"18";"57";"447";"0"
"926";NULL;NULL;NULL;NULL;NULL;NULL;"508";"F";"Acute Exposure and Reticuloendothelial System";"1497.0";"26";"57";"451";"0"
"932";NULL;NULL;NULL;NULL;NULL;NULL;"443";"M";"Acute Exposure and Reticuloendothelial System";"1242.0";"54";"23";"420";"0"
"942";NULL;NULL;NULL;NULL;NULL;NULL;"2909";"F";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"419";"0"
"943";NULL;NULL;NULL;NULL;NULL;NULL;"922";"F";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"420";"0"
"945";NULL;NULL;NULL;NULL;NULL;NULL;"4186";"M";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"419";"0"
"946";NULL;NULL;NULL;NULL;NULL;NULL;"474";"M";"Acute Exposure and Reticuloendothelial System";"2138.0";"38";"57";"417";"0"
"948";NULL;NULL;NULL;NULL;NULL;NULL;"2541";"F";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"417";"0"
"949";NULL;NULL;NULL;NULL;NULL;NULL;"547";"F";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"418";"0"
"950";NULL;NULL;NULL;NULL;NULL;NULL;"2871";"M";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"417";"0"
"952";NULL;NULL;NULL;NULL;NULL;NULL;"485";"F";"Acute Exposure and Reticuloendothelial System";"1050.0";"26";"40";"445";"0"
"953";NULL;NULL;NULL;NULL;NULL;NULL;"479";"F";"Acute Exposure and Reticuloendothelial System";"1238.0";"38";"33";"446";"0"
"954";NULL;NULL;NULL;NULL;NULL;NULL;"2338";"M";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"413";"0"
"955";NULL;NULL;NULL;NULL;NULL;NULL;"553";"M";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"413";"0"
"965";NULL;NULL;NULL;NULL;NULL;NULL;"439";"F";"Acute Exposure and Reticuloendothelial System";"1050.0";"38";"28";"411";"0"
"966";NULL;NULL;NULL;NULL;NULL;NULL;"447";"F";"Acute Exposure and Reticuloendothelial System";"735.0";"26";"28";"419";"0"
"967";NULL;NULL;NULL;NULL;NULL;NULL;"432";"F";"Acute Exposure and Reticuloendothelial System";"540.0";"54";"10";"422";"0"
"968";NULL;NULL;NULL;NULL;NULL;NULL;"427";"M";"Acute Exposure and Reticuloendothelial System";"270.0";"54";"5";"422";"0"
"969";NULL;NULL;NULL;NULL;NULL;NULL;"415";"M";"Acute Exposure and Reticuloendothelial System";"1076.0";"26";"41";"374";"0"
"970";NULL;NULL;NULL;NULL;NULL;NULL;"440";"F";"Acute Exposure and Reticuloendothelial System";"525.0";"26";"20";"420";"0"
"971";NULL;NULL;NULL;NULL;NULL;NULL;"461";"F";"Acute Exposure and Reticuloendothelial System";"735.0";"18";"40";"421";"0"
"972";NULL;NULL;NULL;NULL;NULL;NULL;"428";"F";"Acute Exposure and Reticuloendothelial System";"378.0";"54";"7";"421";"0"
"973";NULL;NULL;NULL;NULL;NULL;NULL;"444";"M";"Acute Exposure and Reticuloendothelial System";"750.0";"38";"20";"424";"0"
"975";NULL;NULL;NULL;NULL;NULL;NULL;"449";"M";"Acute Exposure and Reticuloendothelial System";"525.0";"38";"14";"435";"0"
"977";NULL;NULL;NULL;NULL;NULL;NULL;"443";"F";"Acute Exposure and Reticuloendothelial System";"756.0";"54";"14";"429";"0"
"978";NULL;NULL;NULL;NULL;NULL;NULL;"450";"F";"Acute Exposure and Reticuloendothelial System";"1080.0";"54";"20";"430";"0"
"989";NULL;NULL;NULL;NULL;NULL;NULL;"345";"M";"Acute Exposure and Reticuloendothelial System";"1125.0";"38";"30";"315";"0"
"991";NULL;NULL;NULL;NULL;NULL;NULL;"355";"F";"Acute Exposure and Reticuloendothelial System";"1763.0";"38";"47";"308";"0"
"992";NULL;NULL;NULL;NULL;NULL;NULL;"377";"M";"Acute Exposure and Reticuloendothelial System";"1785.0";"26";"68";"309";"0"
"994";NULL;NULL;NULL;NULL;NULL;NULL;"376";"F";"Acute Exposure and Reticuloendothelial System";"1759.0";"26";"67";"309";"0"
"995";NULL;NULL;NULL;NULL;NULL;NULL;"3212";"F";"Acute Exposure and Reticuloendothelial System";"1275.0";"13";"100";"311";"0"
"996";NULL;NULL;NULL;NULL;NULL;NULL;"395";"F";"Acute Exposure and Reticuloendothelial System";"375.0";"38";"10";"385";"0"
"999";NULL;NULL;NULL;NULL;NULL;NULL;"3882";"M";"Acute Exposure and Reticuloendothelial System";"1837.0";"18";"100";"310";"0"
"2001";NULL;NULL;NULL;NULL;NULL;NULL;"640";"F";"Acute Exposure and Reticuloendothelial System";"1024.0";"26";"39";"601";"0"
"2101";NULL;NULL;NULL;NULL;NULL;NULL;"392";"F";"Acute Exposure and Reticuloendothelial System";"735.0";"26";"28";"364";"0"
"3897";NULL;NULL;NULL;NULL;NULL;NULL;"931";"F";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"3898";NULL;NULL;NULL;NULL;NULL;NULL;"931";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4234";NULL;NULL;NULL;NULL;NULL;NULL;"1067";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4254";NULL;NULL;NULL;NULL;NULL;NULL;"995";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4271";NULL;NULL;NULL;NULL;NULL;NULL;"979";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4280";NULL;NULL;NULL;NULL;NULL;NULL;"895";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4281";NULL;NULL;NULL;NULL;NULL;NULL;"895";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"4292";NULL;NULL;NULL;NULL;NULL;NULL;"887";"M";"Acute Exposure and Reticuloendothelial System";NULL;NULL;NULL;NULL;NULL
"200";NULL;NULL;NULL;NULL;NULL;NULL;"1968";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"201";NULL;NULL;NULL;NULL;NULL;NULL;"1969";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"205";NULL;NULL;NULL;NULL;NULL;NULL;"3639";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"206";NULL;NULL;NULL;NULL;NULL;NULL;"3826";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"209";NULL;NULL;NULL;NULL;NULL;NULL;"3825";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"210";NULL;NULL;NULL;NULL;NULL;NULL;"3741";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"211";NULL;NULL;NULL;NULL;NULL;NULL;"3741";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"216";NULL;NULL;NULL;NULL;NULL;NULL;"1975";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"218";NULL;NULL;NULL;NULL;NULL;NULL;"3730";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"221";NULL;NULL;NULL;NULL;NULL;NULL;"3731";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"222";NULL;NULL;NULL;NULL;NULL;NULL;"2680";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"261";NULL;NULL;NULL;NULL;NULL;NULL;"500";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"270";NULL;NULL;NULL;NULL;NULL;NULL;"67";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"271";NULL;NULL;NULL;NULL;NULL;NULL;"802";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"274";NULL;NULL;NULL;NULL;NULL;NULL;"82";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"276";NULL;NULL;NULL;NULL;NULL;NULL;"0";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"277";NULL;NULL;NULL;NULL;NULL;NULL;"0";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"278";NULL;NULL;NULL;NULL;NULL;NULL;"6";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"279";NULL;NULL;NULL;NULL;NULL;NULL;"8";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"282";NULL;NULL;NULL;NULL;NULL;NULL;"0";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"283";NULL;NULL;NULL;NULL;NULL;NULL;"3";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"286";NULL;NULL;NULL;NULL;NULL;NULL;"4";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"287";NULL;NULL;NULL;NULL;NULL;NULL;"6";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"288";NULL;NULL;NULL;NULL;NULL;NULL;"3";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"289";NULL;NULL;NULL;NULL;NULL;NULL;"3";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"290";NULL;NULL;NULL;NULL;NULL;NULL;"3";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"291";NULL;NULL;NULL;NULL;NULL;NULL;"2";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"292";NULL;NULL;NULL;NULL;NULL;NULL;"3";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"293";NULL;NULL;NULL;NULL;NULL;NULL;"3";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"304";NULL;NULL;NULL;NULL;NULL;NULL;"3543";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"310";NULL;NULL;NULL;NULL;NULL;NULL;"3621";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"311";NULL;NULL;NULL;NULL;NULL;NULL;"3624";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"312";NULL;NULL;NULL;NULL;NULL;NULL;"3624";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"317";NULL;NULL;NULL;NULL;NULL;NULL;"3623";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"318";NULL;NULL;NULL;NULL;NULL;NULL;"3623";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"341";NULL;NULL;NULL;NULL;NULL;NULL;"3089";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"344";NULL;NULL;NULL;NULL;NULL;NULL;"3505";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"349";NULL;NULL;NULL;NULL;NULL;NULL;"3";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"350";NULL;NULL;NULL;NULL;NULL;NULL;"4";"M";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"351";NULL;NULL;NULL;NULL;NULL;NULL;"0";"U";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"352";NULL;NULL;NULL;NULL;NULL;NULL;"0";"U";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"353";NULL;NULL;NULL;NULL;NULL;NULL;"0";"U";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
"373";NULL;NULL;NULL;NULL;NULL;NULL;"0";"F";"Development of Techniques and Proceedures";NULL;NULL;NULL;NULL;NULL
